Time_exp,Angle_exp,Y_Position_exp,Angular_Velocity_exp,Time_theo,Angle_theo,Y_Position_theo,Angular_Velocity_theo
4.06813627254509,0.028507802687590376,-0.9970135012697234,-0.2867195353818167,4.06813627254509,0.42608392581966364,-0.9105912727127763,0.015264362127474708
4.0881763527054105,0.016704509470438972,-0.999477401123237,-0.23333290551884922,4.0881763527054105,0.4255767877965835,-0.9108007598279583,-0.06583451171472149
4.108216432865731,0.01915578242631374,-0.9995127652039978,0.24619799152861205,4.108216432865731,0.42344792742833465,-0.9116775871594586,-0.14653529991001346
4.128256513026052,0.026572164441525745,-1.003222044536763,0.186242215187304,4.128256513026052,0.41970821741869313,-0.9132078788393082,-0.22654932432858405
4.148296593186372,0.026620400269492507,-1.0030252819134908,0.0003519620589167438,4.148296593186372,0.4143742977418447,-0.9153684181925472,-0.30558982734476825
4.168336673346693,0.026586271137273913,-1.006724775362371,0.41222135067967447,4.168336673346693,0.4074685314779114,-0.9181269500990775,-0.38337241004068495
4.188376753507014,0.04314229809232535,-0.9909670350909251,-0.0018533937974879455,4.188376753507014,0.3990189544629703,-0.921442587830662,-0.4596155293339942
4.208416833667335,0.02651198681673331,-1.0059394897646916,-0.35212617098067056,4.208416833667335,0.389059209241045,-0.9252663282395811,-0.5340411185638678
4.228456913827655,0.02902902470632582,-1.0031918991883249,0.030472911774204192,4.228456913827655,0.3776284729137521,-0.9295416712229506,-0.6063752016450115
4.248496993987976,0.027733346006079993,-1.0033283904860966,-0.08169101476255802,4.248496993987976,0.3647713639394087,-0.9342053482290801,-0.6763487057883267
4.268537074148297,0.025754835737886582,-0.9952723114992046,-0.18340164589270014,4.268537074148297,0.35053783698271107,-0.9391881538686093,-0.743698303768471
4.288577154308617,0.020382578635631313,-1.0012336608888024,-0.015200859718812132,4.288577154308617,0.33498306050439297,-0.9444158786810539,-0.8081673771282937
4.3086172344689375,0.02514558284334547,-0.993533371315262,-0.08904593399469146,4.3086172344689375,0.31816726421319813,-0.9498103409499778,-0.8695071373958382
4.328657314629258,0.016813603325222793,-1.0031536764918683,-0.15931180438201592,4.328657314629258,0.3001555835635819,-0.955290499476374,-0.92747772074471
4.348697394789579,0.018760340182743553,-0.9984061455735167,-0.0021194552820854584,4.348697394789579,0.2810178503983239,-0.9607736518163587,-0.9818495414821294
4.368737474949899,0.016728655217724552,-1.003993274804096,-0.0008834871095721453,4.368737474949899,0.2608283960884884,-0.9661766820475081,-1.0324045067648102
4.38877755511022,0.018724929877750863,-0.9891065291959116,0.30623884048266414,4.38877755511022,0.2396657819828344,-0.9714173651009873,-1.0789375001807833
4.408817635270541,0.029002757040677174,-1.0057861028290846,-0.2884037309360098,4.408817635270541,0.21761255316826875,-0.9764156791990942,-1.1212576682795357
4.428857715430862,0.00716566210476436,-0.9983147417335678,-0.2503359483309303,4.428857715430862,0.1947549098994063,-0.9810951303432941,-1.159189913196249
4.448897795591182,0.018969252097552326,-0.9967104040610607,-0.017142116979106198,4.448897795591182,0.17118240668232365,-0.9853840356502691,-1.192576163202498
4.468937875751503,0.0064786033080055285,-0.997825268837818,-0.19484522045573033,4.468937875751503,0.14698757071337942,-0.9892167626499878,-1.2212767452354927
4.488977955911824,0.011159824423975864,-1.000835051465875,0.2854470765676428,4.488977955911824,0.12226554602371933,-0.9925348746779117,-1.2451715250622328
4.509018036072144,0.01791936789989481,-1.0005712964990368,0.014317941852157678,4.509018036072144,0.09711366848973065,-0.9952881725721838,-1.2641610379550627
4.529058116232465,0.011733689828871383,-0.9997158231683948,-0.32362503929119135,4.529058116232465,0.07163106128360491,-0.9974355923109554,-1.2781673758033107
4.5490981963927855,0.0049484244413298675,-1.0006815821660966,-0.1511089548636486,4.5490981963927855,0.04591817931376658,-0.9989459456280901,-1.2871349737552622
4.569138276553106,0.005677218692051728,-0.9951377888951188,0.16507094833109512,4.569138276553106,0.02007636729118307,-0.9997984765071782,-1.2910311377347443
4.589178356713426,0.011564494514720157,-0.9889140392691217,-0.05611913372830045,4.589178356713426,-0.005792609725855928,-0.9999832228831941,-1.2898464148115845
4.609218436873747,0.0034279548151653406,-1.0027623973308437,-0.11188627820438121,4.609218436873747,-0.031587031283555486,-0.9995011712045578,-1.2835946893830357
4.629258517034068,0.007080074546608631,-1.0068310282597628,0.04302501884035048,4.629258517034068,-0.05720568561752898,-0.9983642009342532,-1.2723131067258273
4.649298597194389,0.00515240446808522,-1.0004292846932101,-0.161528557436201,4.649298597194389,-0.08254834159311036,-0.996594819948741,-1.256061711030113
4.669338677354709,0.0006059840682039628,-0.9870939881278612,0.20925954402482747,4.669338677354709,-0.10751618754596173,-0.9942257003699546,-1.234922939791807
4.68937875751503,0.01353956054122529,-1.0040143970934035,0.10876414182251667,4.68937875751503,-0.13201229377947538,-0.9912990243339119,-1.2090008244743327
4.709418837675351,0.0049652683095874495,-0.9918028037520958,-0.570616587419556,4.709418837675351,-0.15594201042581507,-0.9878656647600745,-1.1784201190756296
4.729458917835671,-0.009330843764167256,-0.9916111800211365,-0.10509887012828095,4.729458917835671,-0.17921340145487036,-0.983984212805226,-1.1433251304916563
4.749498997995992,0.0007528887453288145,-1.0027679251194406,0.1222006689385046,4.749498997995992,-0.20173759249092635,-0.979719892155894,-1.1038785750569604
4.7695390781563125,-0.004433021361822323,-0.9971544528160575,0.03674686840151524,4.7695390781563125,-0.22342915978825503,-0.9751433686989687,-1.0602601452139913
4.789579158316633,0.00222570912214307,-0.9918559433053936,-0.0609650749795909,4.789579158316633,-0.2442064226200048,-0.9703295066858804,-1.012665203082347
4.809619238476953,-0.006876511340963519,-1.0018913932790485,-0.16350883101916452,4.809619238476953,-0.2639917762801115,-0.9653560734577062,-0.961303210612074
4.829659318637274,-0.004327751038945106,-1.001010855292391,0.12092424510962366,4.829659318637274,-0.2827119270718045,-0.960302448802413,-0.9063963710801208
4.849699398797595,-0.0020298482103172214,-1.0028980315562765,0.08339311684768042,4.849699398797595,-0.30029816471685916,-0.9552483329624095,-0.8481780498406274
4.869739478957916,-0.0009853415460520628,-1.0050596637642013,-0.2495494172628201,4.869739478957916,-0.31668654109380934,-0.9502725087192923,-0.7868914634459963
4.889779559118236,-0.012031828862133023,-1.0032282052390047,-0.1843588954761118,4.889779559118236,-0.33181808314799727,-0.9454516431475879,-0.7227881994965943
4.909819639278557,-0.008374475633270248,-1.0060972432205912,0.05811855661611312,4.909819639278557,-0.3456389196157348,-0.9408591800480518,-0.6561270313662929
4.929859719438878,-0.009702427795354913,-0.999802735176108,-0.0698261675830209,4.929859719438878,-0.3581004391578716,-0.9365643011022892,-0.5871726143895488
4.949899799599198,-0.011173119624573655,-1.0038186101568172,0.25180209108862633,4.949899799599198,-0.3691593727228904,-0.9326309999496593,-0.5161944740884711
4.969939879759519,0.00038984038455042516,-0.9987954755328199,0.10673856264029541,4.969939879759519,-0.37877790237327513,-0.9291172429983191,-0.4434659212571479
